,configurationID,cabac,ref,deblock,analyse,me,subme,mixed_ref,me_range,trellis,8x8dct,fast_pskip,chroma_qp_offset,bframes,b_pyramid,b_adapt,direct,weightb,open_gop,weightp,scenecut,rc_lookahead,mbtree,qpmax,aq-mode,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs
0,1,0,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,10765980,2.61,0.35, 0:00.55,535,600,1595.61,4306.39
1,101,1,2,1:0:0,0x3:0x113,hex,6,1,16,1,1,1,0,8,2,1,spatial,1,0,1,0,60,1,69,1,6090573,11.3,0.45, 0:01.86,631,600,353.81,2436.23
2,102,1,2,1:0:0,0x3:0x113,hex,6,1,16,1,1,1,0,8,2,1,auto,1,0,1,0,10,1,69,0,7013918,10.1,0.39, 0:01.48,707,600,458.3,2805.57
3,103,1,2,0:0:0,0x3:0x3,umh,6,1,16,1,1,1,0,8,2,1,spatial,1,0,1,0,10,1,69,0,7008309,12.57,0.37, 0:01.62,794,600,405.18,2803.32
4,104,1,16,1:0:0,0x3:0x113,hex,6,1,24,1,1,1,-2,3,2,1,auto,1,0,1,40,30,0,69,1,6167313,18.54,0.37, 0:01.98,953,600,327.85,2466.93
5,105,1,7,1:0:0,0x3:0x113,dia,6,1,24,1,1,1,-2,3,2,1,spatial,1,0,1,40,30,0,69,1,6318090,12.38,0.41, 0:01.42,897,600,478.97,2527.24
6,106,0,5,1:0:0,0x3:0x113,tesa,0,1,16,1,1,1,-2,3,2,1,auto,1,0,1,40,30,1,69,1,7842424,9.36,0.41, 0:01.31,744,600,531.56,3136.97
7,107,0,5,1:0:0,0x3:0x3,umh,0,1,16,1,1,0,-2,3,2,1,auto,1,0,1,40,30,1,69,1,7589611,10.61,0.36, 0:01.46,751,600,469.04,3035.84
8,108,1,2,0:0:0,0x113:0x113,hex,6,1,24,0,1,1,-2,3,2,1,auto,1,0,1,40,30,1,69,1,6223298,9.52,0.41, 0:01.57,629,600,429.86,2489.32
9,109,1,2,0:0:0,0x113:0x113,hex,6,1,16,1,0,0,-2,3,2,1,auto,1,0,1,40,30,1,69,1,6156274,10.28,0.39, 0:01.48,718,600,450.79,2462.51
10,110,1,2,0:0:0,0x113:0x113,hex,6,1,24,1,0,1,-2,3,2,1,auto,1,0,1,40,30,1,69,0,7390038,10.51,0.41, 0:01.58,690,600,425.18,2956.02
11,11,0,1,1:0:0,0:0,dia,2,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,8094279,3.59,0.29, 0:00.59,656,600,1412.22,3237.71
12,111,1,2,0:0:0,0x113:0x113,hex,10,1,24,1,1,1,0,3,2,1,auto,1,0,2,40,30,0,69,1,6052122,16.97,0.31, 0:01.89,914,600,347.86,2420.85
13,112,1,3,1:0:0,0x3:0x113,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,50,1,69,1,6218143,12.64,0.46, 0:01.74,752,600,382.5,2487.26
14,113,1,3,1:0:0,0x3:0x113,umh,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,6162609,14.79,0.37, 0:01.82,830,600,362.48,2465.04
15,114,1,3,1:0:0,0x3:0x113,hex,7,1,16,0,1,1,-2,3,2,1,spatial,1,0,2,40,40,1,69,1,6175102,11.3,0.4, 0:01.62,722,600,415.32,2470.04
16,115,1,7,1:0:0,0x3:0x113,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,0,7435753,15.1,0.43, 0:01.83,846,600,360.95,2974.3
17,116,1,3,1:0:0,0x3:0x113,hex,10,1,16,1,1,1,0,3,2,1,auto,1,0,1,40,40,1,69,1,6085593,17.79,0.44, 0:02.36,770,600,273.26,2434.24
18,117,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,6202363,13.33,0.39, 0:01.89,726,600,350.79,2480.95
19,118,0,3,1:0:0,0x3:0x3,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,7168658,13.88,0.4, 0:01.84,774,600,359.19,2867.46
20,119,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,40,1,69,1,5938665,12.61,0.33, 0:01.83,703,600,358.6,2375.47
21,120,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,30,1,69,1,5919435,12.73,0.45, 0:01.82,721,600,364.36,2367.77
22,12,0,1,1:0:0,0:0,dia,2,0,24,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,8094279,3.48,0.32, 0:00.58,653,600,1446.46,3237.71
23,121,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,spatial,1,0,2,40,40,1,69,0,7149507,12.89,0.39, 0:01.85,715,600,357.63,2859.8
24,122,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,1,40,40,1,69,1,5942562,13.0,0.39, 0:01.91,700,600,344.14,2377.02
25,123,1,3,1:0:0,0x3:0x113,hex,11,1,16,0,0,1,0,16,2,1,auto,1,0,2,40,40,1,69,1,6174639,15.75,0.36, 0:02.41,666,600,267.72,2469.86
26,124,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,0,50,0,69,0,6356922,12.94,0.47, 0:01.59,839,600,419.86,2542.77
27,125,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,30,0,69,0,6299254,11.71,0.35, 0:01.45,830,600,472.73,2519.7
28,126,1,3,0:0:0,0x3:0x3,hex,7,1,16,1,0,0,-2,16,2,1,auto,1,0,2,0,50,0,69,0,6553912,13.02,0.34, 0:01.57,849,600,426.61,2621.56
29,127,1,5,1:0:0,0x3:0x113,dia,4,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,5988414,10.32,0.39, 0:01.57,682,600,428.91,2395.37
30,128,1,5,0:0:0,0x3:0x113,dia,4,1,16,1,1,1,-2,3,2,1,spatial,1,0,2,40,40,1,69,1,6028877,10.11,0.39, 0:01.43,733,600,480.43,2411.55
31,129,0,5,0:0:0,0x3:0x3,dia,4,1,24,1,0,1,-2,3,2,1,spatial,1,0,2,40,40,1,69,1,6988654,11.01,0.4, 0:01.51,755,600,449.7,2795.46
32,130,1,5,0:0:0,0x3:0x113,dia,4,1,16,0,1,1,-2,3,2,1,spatial,1,0,2,40,20,0,69,1,6234463,8.38,0.33, 0:01.00,871,600,718.56,2493.79
33,13,0,1,1:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,10736927,2.64,0.27, 0:00.53,546,600,1657.65,4294.77
34,131,1,5,0:0:0,0x3:0x3,dia,4,0,16,1,1,0,-2,3,2,1,spatial,1,0,2,40,20,0,69,1,6205029,10.45,0.31, 0:01.17,919,600,600.11,2482.01
35,132,1,7,0:0:0,0x3:0x113,dia,4,1,16,1,1,0,-2,3,2,1,spatial,1,0,2,40,20,0,69,1,6192205,11.92,0.36, 0:01.27,961,600,540.13,2476.88
36,133,1,5,0:0:0,0x3:0x113,dia,4,1,16,1,1,0,-2,3,2,1,auto,1,0,2,40,20,0,69,1,6169468,10.62,0.39, 0:01.24,883,600,556.0,2467.79
37,134,1,3,1:0:0,0x3:0x113,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,None,1,69,1,6202363,12.9,0.37, 0:01.76,754,600,378.77,2480.95
38,135,1,3,1:0:0,0x3:0x113,hex,11,1,16,1,1,1,-2,0,None,None,None,None,None,0,0,None,0,69,1,6629498,13.7,0.32, 0:02.09,670,600,311.71,2651.8
39,136,1,5,0:0:0,0x3:0x113,hex,7,1,16,1,1,1,0,0,None,None,None,None,None,0,0,None,1,69,0,7582610,13.37,0.31, 0:01.99,684,600,329.46,3033.04
