,configurationID,cabac,ref,deblock,analyse,me,subme,mixed_ref,me_range,trellis,8x8dct,fast_pskip,chroma_qp_offset,bframes,b_pyramid,b_adapt,direct,weightb,open_gop,weightp,scenecut,rc_lookahead,mbtree,qpmax,aq-mode,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs
28,126,1,3,0:0:0,0x3:0x3,hex,7,1,16,1,0,0,-2,16,2,1,auto,1,0,2,0,50,0,69,0,3454438,26.55,1.26, 0:03.12,891,600,219.36,1380.39
29,127,1,5,1:0:0,0x3:0x113,dia,4,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,4579900,18.06,1.12, 0:02.18,877,600,330.43,1830.13
30,128,1,5,0:0:0,0x3:0x113,dia,4,1,16,1,1,1,-2,3,2,1,spatial,1,0,2,40,40,1,69,1,4808435,19.09,1.04, 0:01.98,1014,600,370.65,1921.45
31,129,0,5,0:0:0,0x3:0x3,dia,4,1,24,1,0,1,-2,3,2,1,spatial,1,0,2,40,40,1,69,1,5258274,20.32,1.03, 0:02.07,1030,600,357.36,2101.21
32,130,1,5,0:0:0,0x3:0x113,dia,4,1,16,0,1,1,-2,3,2,1,spatial,1,0,2,40,20,0,69,1,3556003,16.98,1.12, 0:01.63,1106,600,478.53,1420.98
33,13,0,1,1:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,18234453,5.88,0.89, 0:01.30,519,600,637.74,7286.5
34,131,1,5,0:0:0,0x3:0x3,dia,4,0,16,1,1,0,-2,3,2,1,spatial,1,0,2,40,20,0,69,1,4165589,18.27,1.0, 0:01.61,1190,600,477.43,1664.57
35,132,1,7,0:0:0,0x3:0x113,dia,4,1,16,1,1,0,-2,3,2,1,spatial,1,0,2,40,20,0,69,1,4159123,20.95,1.04, 0:01.70,1290,600,449.97,1661.99
36,133,1,5,0:0:0,0x3:0x113,dia,4,1,16,1,1,0,-2,3,2,1,auto,1,0,2,40,20,0,69,1,3910673,17.71,0.95, 0:01.68,1111,600,460.87,1562.71
37,134,1,3,1:0:0,0x3:0x113,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,None,1,69,1,5007380,24.24,0.9, 0:02.42,1039,600,288.27,2000.95
38,135,1,3,1:0:0,0x3:0x113,hex,11,1,16,1,1,1,-2,0,None,None,None,None,None,0,0,None,0,69,1,5098996,21.98,0.95, 0:02.43,942,600,289.53,2037.56
39,136,1,5,0:0:0,0x3:0x113,hex,7,1,16,1,1,1,0,0,None,None,None,None,None,0,0,None,1,69,0,6682622,25.17,0.82, 0:03.09,839,600,220.26,2670.38
40,137,1,3,1:0:0,0x3:0x113,hex,6,1,16,1,1,1,-2,0,None,None,None,None,None,0,0,None,0,69,1,5052369,19.73,0.83, 0:02.00,1028,600,366.57,2018.93
41,138,0,5,0:0:0,0x113:0x113,tesa,10,0,24,2,1,0,-2,3,2,1,spatial,1,0,2,40,50,1,69,1,5336704,102.38,1.08, 0:09.92,1042,600,62.89,2132.55
42,139,1,16,0:0:0,0x113:0x113,tesa,10,1,24,2,0,1,-2,3,2,1,spatial,1,0,2,40,50,1,69,0,5491395,199.92,1.0, 0:12.99,1546,600,47.53,2194.36
43,140,1,16,1:0:0,0x113:0x113,hex,10,1,24,2,1,1,-2,8,2,1,spatial,1,0,2,40,30,1,69,0,4660413,76.61,1.39, 0:07.52,1036,600,83.85,1862.3
44,14,0,1,0:0:0,0:0,dia,0,1,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,18281812,5.85,0.86, 0:01.31,511,600,643.69,7305.42
45,141,1,16,0:0:0,0x113:0x113,hex,10,1,24,1,1,0,-2,3,2,1,spatial,1,0,2,None,50,1,69,0,6059439,56.28,0.77, 0:04.75,1199,600,135.64,2421.35
46,142,1,16,0:0:0,0x113:0x113,hex,11,0,24,2,0,1,-2,0,None,None,None,None,None,0,0,None,0,69,1,4617408,87.93,1.51, 0:10.13,882,600,61.21,1845.12
47,143,1,16,0:0:0,0x113:0x113,hex,10,1,24,2,1,1,-2,0,None,None,None,None,None,0,0,None,1,69,0,6702738,77.05,1.38, 0:09.72,806,600,64.16,2678.42
48,144,0,8,0:0:0,0x113:0x113,umh,10,1,24,2,0,1,-2,0,None,None,None,None,None,0,0,None,0,69,1,5220108,79.97,1.22, 0:10.15,799,600,61.2,2085.96
49,145,0,5,1:0:0,0x3:0x113,hex,8,1,16,2,1,1,0,3,2,1,spatial,1,0,2,40,50,1,69,1,5607016,43.07,0.89, 0:04.54,968,600,143.05,2240.57
50,146,1,5,1:0:0,0x113:0x113,hex,8,1,16,2,1,1,0,3,2,1,spatial,1,0,2,40,50,1,69,1,4806747,34.09,0.99, 0:03.45,1015,600,195.32,1920.78
51,147,0,1,0:0:0,0x3:0x113,hex,8,1,16,1,1,1,0,3,2,1,spatial,1,0,2,40,50,1,69,0,6970241,22.52,1.08, 0:02.84,831,600,242.76,2785.31
52,148,0,3,0:0:0,0:0,hex,8,1,16,2,1,1,0,3,2,1,spatial,1,0,2,40,20,0,69,0,4614767,40.83,1.08, 0:03.69,1133,600,180.34,1844.06
53,149,0,3,1:0:0,0x3:0x113,hex,8,1,16,2,1,0,0,3,2,1,spatial,1,0,2,40,40,0,69,0,4670273,38.74,0.9, 0:03.44,1149,600,192.53,1866.24
54,150,1,3,1:0:0,0x3:0x113,hex,8,1,16,1,1,0,0,3,2,1,spatial,1,0,2,40,60,0,69,1,4106565,24.89,0.91, 0:02.11,1220,600,345.6,1640.99
55,15,0,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,auto,None,None,0,0,None,0,69,0,18281812,5.86,0.83, 0:01.27,524,600,664.39,7305.42
56,151,0,3,1:0:0,0x3:0x113,umh,8,1,16,2,1,0,0,3,2,1,spatial,1,0,2,40,60,0,69,1,4449955,44.91,0.94, 0:03.94,1163,600,166.21,1778.2
57,152,1,3,1:0:0,0x3:0x113,hex,8,1,16,2,1,0,0,3,2,1,spatial,1,0,2,40,60,0,69,1,3833051,33.27,0.97, 0:02.79,1227,600,249.64,1531.69
58,153,1,3,1:0:0,0x3:0x113,hex,8,1,16,2,1,0,0,3,2,1,auto,1,0,2,40,60,0,69,1,3838792,32.47,1.0, 0:02.68,1247,600,258.23,1533.98
59,154,1,3,0:0:0,0x3:0x113,hex,8,1,16,2,1,0,0,3,2,1,spatial,1,0,2,40,10,0,69,1,3838010,33.73,1.01, 0:02.82,1231,600,245.23,1533.67
60,155,1,3,1:0:0,0x3:0x113,hex,8,1,16,0,1,0,0,3,2,1,spatial,1,0,2,40,60,0,69,1,3505823,23.79,0.94, 0:01.95,1262,600,380.17,1400.93
61,156,1,3,1:0:0,0x3:0x113,hex,8,1,16,2,1,0,0,3,2,1,spatial,1,0,2,40,10,0,69,0,3980389,29.89,0.99, 0:02.50,1231,600,281.45,1590.57
62,157,1,8,1:0:0,0x3:0x113,umh,10,1,16,2,1,1,-2,3,2,2,spatial,None,0,2,40,60,1,69,1,4822234,70.95,1.0, 0:08.15,882,600,76.77,1926.97
63,158,1,8,1:0:0,0x3:0x3,umh,9,1,16,2,1,1,-2,3,2,2,spatial,1,0,2,40,60,1,69,1,5034746,53.81,1.04, 0:07.62,719,600,82.95,2011.89
64,159,1,16,1:0:0,0x3:0x3,umh,9,0,16,2,1,1,-2,3,2,2,spatial,1,0,2,40,60,1,69,1,5016639,85.4,0.89, 0:07.67,1124,600,81.82,2004.65
65,160,1,16,1:0:0,0x113:0x113,umh,6,1,16,2,1,1,-2,3,2,2,spatial,1,0,2,40,30,1,69,1,4859926,63.09,1.33, 0:05.02,1283,600,128.83,1942.03
66,16,0,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,spatial,None,None,0,0,None,0,69,0,18281812,5.89,0.81, 0:01.31,511,600,639.32,7305.42
67,161,1,3,1:0:0,0x113:0x113,umh,6,1,16,0,1,0,-2,3,2,2,auto,1,0,2,40,60,1,69,1,4520091,23.84,0.94, 0:04.01,616,600,164.77,1806.23
68,162,1,16,1:0:0,0x113:0x113,umh,6,1,16,2,1,1,-2,3,2,2,spatial,1,0,2,40,None,0,69,1,4238875,56.15,1.16, 0:04.09,1398,600,161.36,1693.86
69,163,1,16,1:0:0,0x113:0x113,umh,6,1,16,2,1,1,-2,0,None,None,None,None,None,0,0,60,0,69,0,5120351,58.21,1.29, 0:06.74,882,600,93.97,2046.09
70,164,0,5,1:0:0,0x113:0x113,umh,6,1,16,2,0,1,-2,0,None,None,None,None,None,0,0,20,1,69,0,7815453,32.16,1.04, 0:04.08,812,600,161.17,3123.06
71,165,0,16,1:0:0,0x113:0x113,hex,6,1,24,0,1,1,0,3,2,2,auto,1,0,2,40,10,0,69,0,4023131,38.76,1.5, 0:03.61,1115,600,185.62,1607.64
72,166,0,16,0:0:0,0x113:0x113,hex,6,1,24,1,1,1,0,0,None,None,None,None,None,0,0,50,0,69,0,6105595,44.67,1.34, 0:05.30,868,600,121.11,2439.8
73,167,1,8,1:0:0,0x113:0x113,dia,7,1,24,1,1,1,0,0,None,None,None,None,None,0,0,50,0,69,0,5016763,26.35,1.03, 0:03.21,851,600,209.29,2004.7
74,168,1,8,1:0:0,0x3:0x113,umh,9,0,16,0,1,1,-2,3,2,1,spatial,1,0,2,40,30,1,69,1,4410761,40.67,1.05, 0:04.15,1004,600,158.38,1762.54
75,169,1,8,0:0:0,0x3:0x113,umh,9,0,16,0,1,1,-2,3,2,2,spatial,1,0,2,40,30,1,69,1,4446562,43.96,1.26, 0:06.93,652,600,91.38,1776.85
76,170,1,8,1:0:0,0x3:0x113,umh,9,1,16,2,1,1,0,3,2,2,spatial,1,0,2,40,60,1,69,1,4911006,53.13,0.88, 0:07.37,732,600,85.66,1962.44
77,17,0,1,0:0:0,0:0,hex,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,18260069,5.83,0.82, 0:01.27,522,600,660.66,7296.73
78,171,1,8,1:0:0,0x3:0x113,umh,9,1,16,2,1,1,-2,3,2,2,spatial,1,0,2,40,50,1,69,1,4982777,52.17,0.99, 0:07.13,745,600,88.82,1991.12
79,172,1,8,1:0:0,0x3:0x113,umh,9,1,16,2,1,1,-2,3,2,2,spatial,1,0,2,40,50,1,69,0,6009233,52.96,1.02, 0:07.27,742,600,86.93,2401.29
80,173,1,2,1:0:0,0x3:0x113,umh,1,1,16,2,1,1,-2,3,2,2,spatial,1,0,2,40,50,1,69,1,5144575,14.2,1.14, 0:02.06,744,600,357.25,2055.77
81,174,1,3,1:0:0,0x3:0x113,umh,6,1,16,2,1,1,-2,3,2,2,spatial,1,0,2,40,50,0,69,1,4265747,26.29,1.11, 0:02.97,922,600,231.66,1704.59
82,175,1,2,1:0:0,0x113:0x113,umh,1,1,16,2,1,1,-2,3,2,2,spatial,1,0,2,40,50,1,69,1,5144575,13.71,1.09, 0:01.83,808,600,400.98,2055.77
83,176,1,2,1:0:0,0x3:0x113,umh,9,0,24,2,1,1,-2,16,2,2,spatial,1,0,2,40,50,1,69,1,5045248,75.33,3.05, 0:13.10,598,600,47.15,2016.08
84,177,1,2,1:0:0,0x3:0x113,umh,1,0,24,2,1,0,-2,16,2,2,auto,1,0,2,40,20,1,69,1,5223243,33.58,2.54, 0:07.52,479,600,83.77,2087.21
85,178,1,8,1:0:0,0x3:0x113,umh,10,0,24,2,1,0,-2,16,2,2,auto,1,0,2,40,20,1,69,1,4837840,112.4,3.07, 0:13.37,863,600,46.06,1933.2
86,179,1,8,1:0:0,0x3:0x113,umh,9,1,16,2,1,1,-2,3,2,2,spatial,1,0,2,0,60,1,69,0,5998073,53.03,0.87, 0:06.96,773,600,90.56,2396.83
87,180,1,8,1:0:0,0x3:0x113,hex,9,1,16,2,1,1,-2,3,2,2,spatial,1,0,2,40,60,1,69,1,5033066,47.03,1.17, 0:07.16,672,600,88.45,2011.22
88,18,0,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,3,2,1,None,1,0,0,0,None,0,69,0,7834366,6.14,0.8, 0:01.32,523,600,629.34,3130.62
89,181,1,8,0:0:0,0x3:0x113,umh,9,1,16,2,1,1,-2,3,2,2,spatial,1,0,2,40,10,1,69,1,4058980,49.66,1.22, 0:06.47,786,600,98.51,1621.97
90,182,1,8,0:0:0,0x3:0x113,umh,9,1,16,2,1,1,-2,3,2,2,spatial,1,0,2,40,40,1,69,1,4909188,52.29,1.47, 0:07.04,763,600,90.18,1961.71
91,183,1,16,1:0:0,0x3:0x113,umh,10,1,24,2,1,1,0,8,2,2,spatial,1,0,2,40,60,1,69,1,4682974,121.96,1.19, 0:09.76,1261,600,63.88,1871.32
92,184,1,16,1:0:0,0x3:0x113,umh,10,1,24,2,1,1,-2,8,2,2,spatial,1,0,0,40,60,1,69,0,5864399,122.41,1.25, 0:09.83,1257,600,63.09,2343.42
93,185,1,16,0:0:0,0x3:0x113,umh,10,1,24,2,1,1,-2,8,2,2,spatial,1,0,2,40,60,1,69,1,4789081,119.71,1.57, 0:09.81,1235,600,63.63,1913.72
94,186,1,8,1:0:0,0x3:0x113,umh,10,1,24,2,1,1,-2,8,2,2,spatial,1,0,2,40,50,1,69,1,4744162,84.21,1.39, 0:08.87,964,600,70.59,1895.77
95,187,0,16,1:0:0,0x3:0x113,umh,10,1,24,2,1,1,-2,8,2,2,spatial,1,0,2,40,60,1,69,1,5302539,141.24,1.4, 0:11.75,1214,600,52.73,2118.9
96,188,1,16,1:0:0,0x3:0x113,umh,10,1,24,2,1,1,-2,8,2,2,auto,1,0,2,40,60,1,69,1,4789649,124.38,1.34, 0:10.04,1251,600,61.87,1913.95
97,189,1,16,0:0:0,0x3:0x113,hex,11,1,24,2,1,1,-2,8,2,2,spatial,1,0,2,40,60,1,69,1,4826069,124.21,1.42, 0:10.20,1231,600,61.13,1928.5
98,190,0,16,0:0:0,0x3:0x113,hex,11,1,24,2,1,1,-2,8,2,2,spatial,1,0,2,40,60,1,69,0,6498311,157.96,1.55, 0:13.37,1193,600,46.17,2596.73
99,19,1,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,15295603,6.89,0.79, 0:01.30,591,600,641.69,6112.13
100,191,1,16,1:0:0,0x3:0x133,tesa,11,0,24,2,1,0,-2,16,2,2,spatial,1,0,2,40,60,1,69,1,4847938,286.32,3.64, 0:18.99,1526,600,32.26,1937.24
101,192,1,16,1:0:0,0x3:0x133,tesa,11,1,24,2,1,0,-2,16,2,2,auto,1,0,2,40,60,1,69,1,4855011,284.09,3.49, 0:18.61,1544,600,32.93,1940.06
102,193,1,16,1:0:0,0x3:0x133,tesa,11,1,24,2,1,0,-2,16,2,2,spatial,1,0,2,40,30,1,69,1,4847938,287.03,3.13, 0:18.63,1557,600,32.82,1937.24
103,194,0,16,1:0:0,0x3:0x133,tesa,11,1,24,2,1,0,-2,16,2,2,spatial,1,0,2,40,60,1,69,1,5371048,316.06,3.26, 0:19.68,1622,600,31.04,2146.27
104,195,1,16,1:0:0,0x3:0x133,tesa,11,1,24,2,1,0,-2,16,2,2,spatial,1,0,2,40,60,0,69,1,3738774,280.95,3.12, 0:18.55,1530,600,33.04,1494.02
105,196,1,16,0:0:0,0x3:0x133,tesa,11,1,24,2,1,0,-2,16,2,2,spatial,1,0,2,40,60,1,69,1,4853378,284.09,3.48, 0:18.76,1532,600,32.64,1939.41
106,197,1,16,1:0:0,0x3:0x133,tesa,7,1,24,2,1,0,-2,16,2,2,spatial,1,0,2,40,60,1,69,1,5001753,237.23,3.32, 0:18.85,1276,600,32.5,1998.7
107,198,1,16,1:0:0,0x3:0x133,hex,11,1,24,2,1,0,-2,16,2,2,spatial,1,0,2,40,60,1,69,1,4853113,149.21,3.22, 0:15.05,1012,600,40.76,1939.31
108,199,1,16,1:0:0,0x3:0x3,tesa,11,1,24,2,1,0,-2,16,2,2,spatial,1,0,2,40,60,1,69,1,4847938,296.09,3.26, 0:18.62,1607,600,32.84,1937.24
109,200,1,16,1:0:0,0:0,tesa,11,1,24,2,1,0,-2,16,2,2,spatial,1,0,2,40,60,1,69,1,4847938,299.97,3.42, 0:19.99,1517,600,30.52,1937.24
110,20,0,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,10,0,69,0,18281812,5.9,0.79, 0:01.22,548,600,664.3,7305.42
111,2,1,1,1:0:0,0x3:0x3,dia,1,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,None,0,69,1,4385375,8.82,0.78, 0:01.43,669,600,534.29,1752.4
112,201,1,16,1:0:0,0:0,tesa,11,1,16,2,1,0,-2,16,2,2,spatial,1,0,2,40,60,1,69,0,5914634,259.34,3.21, 0:18.94,1386,600,32.26,2363.49
113,21,0,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,1,69,0,20037811,6.84,0.87, 0:01.56,493,600,492.6,8007.12
114,22,0,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,1,15242262,6.34,0.84, 0:01.40,513,600,559.09,6090.81
115,23,0,1,0:0:0,0:0,dia,1,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,6974122,6.75,0.82, 0:01.25,604,600,643.11,2786.86
116,24,0,1,0:0:0,0x3:0x133,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,18281812,6.02,0.8, 0:01.25,543,600,676.16,7305.42
117,25,0,1,0:0:0,0x3:0x3,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,18281812,6.03,0.95, 0:01.30,535,600,633.59,7305.42
118,26,0,1,0:0:0,0:0,dia,11,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,5841616,15.8,0.86, 0:01.92,864,600,384.01,2334.31
119,27,0,1,0:0:0,0:0,dia,11,0,16,0,0,1,0,16,2,1,None,1,None,0,0,None,0,69,0,3852535,23.6,1.09, 0:05.10,483,600,125.35,1539.47
120,28,0,1,0:0:0,0:0,dia,0,0,16,2,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,18855493,16.31,0.78, 0:02.40,711,600,289.0,7534.66
121,29,0,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,2,0,None,0,69,0,18282107,6.89,0.95, 0:01.45,538,600,535.45,7305.54
122,30,1,1,0:0:0,0:0,dia,0,1,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,15295603,7.22,0.71, 0:01.24,638,600,655.42,6112.13
123,3,1,1,1:0:0,0x3:0x113,hex,2,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,10,1,69,1,3184962,10.97,0.95, 0:01.58,755,600,479.0,1272.71
124,31,0,1,0:0:0,0:0,dia,0,1,16,0,0,1,-2,0,None,None,None,None,None,0,0,None,0,69,0,18388690,5.99,0.8, 0:01.28,531,600,662.93,7348.13
125,32,0,1,0:0:0,0:0,dia,0,0,16,0,0,0,0,0,None,None,None,None,None,0,0,None,0,69,0,18393897,5.83,0.91, 0:01.29,523,600,654.71,7350.21
126,33,0,1,1:0:0,0x3:0x3,dia,1,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,None,0,69,1,5036452,8.29,0.9, 0:01.48,621,600,538.95,2012.57
127,34,1,1,1:0:0,0x3:0x3,dia,1,0,24,0,1,1,0,3,2,1,auto,1,0,1,40,None,0,69,1,4385375,8.48,0.86, 0:01.46,637,600,535.26,1752.4
128,35,1,1,1:0:0,0x3:0x3,dia,1,0,16,0,1,0,0,3,2,1,auto,1,0,1,40,None,0,69,1,4402681,8.91,0.96, 0:01.53,642,600,515.44,1759.31
129,36,1,1,1:0:0,0x3:0x3,dia,1,0,16,0,1,1,0,3,2,1,spatial,1,0,1,40,None,0,69,1,4382742,8.05,0.91, 0:01.45,618,600,534.73,1751.35
130,37,1,1,1:0:0,0x3:0x3,dia,2,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,None,0,69,1,3449921,10.65,0.93, 0:01.48,781,600,515.16,1378.59
131,38,1,1,1:0:0,0x3:0x3,dia,2,0,16,0,1,1,0,3,2,1,auto,1,0,2,40,None,0,69,1,3449921,10.64,1.0, 0:01.51,769,600,509.33,1378.59
132,39,1,1,1:0:0,0x3:0x133,dia,2,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,None,0,69,1,3449921,11.02,0.99, 0:01.53,784,600,509.56,1378.59
133,40,1,1,1:0:0,0x3:0x3,dia,1,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,10,0,69,1,4385375,8.58,0.87, 0:01.48,636,600,535.27,1752.4
134,4,1,2,1:0:0,0x3:0x113,hex,4,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,20,1,69,1,3844890,14.66,0.88, 0:01.70,910,600,446.0,1536.42
135,41,1,1,1:0:0,0x3:0x3,dia,1,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,None,0,69,0,4691572,8.51,0.89, 0:01.43,655,600,551.38,1874.75
136,42,1,5,1:0:0,0x3:0x3,dia,1,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,None,0,69,1,4581310,10.13,0.83, 0:01.50,728,600,530.28,1830.69
137,43,1,1,1:0:0,0x3:0x3,dia,1,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,None,1,69,1,4397421,8.74,1.08, 0:01.74,562,600,435.58,1757.21
138,44,0,1,1:0:0,0x3:0x3,dia,1,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,None,1,69,1,5017615,8.24,0.97, 0:01.66,555,600,466.2,2005.04
139,45,0,1,1:0:0,0x3:0x3,hex,1,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,None,1,69,1,5013073,8.39,1.01, 0:01.80,522,600,420.56,2003.23
140,46,0,1,1:0:0,0x3:0x3,hex,1,0,16,1,1,1,0,3,2,1,auto,1,0,1,40,None,1,69,1,5538068,11.55,0.97, 0:01.81,690,600,419.38,2213.01
