configurationID,cabac,ref,deblock,analyse,me,subme,mixed_ref,me_range,trellis,8x8dct,fast_pskip,chroma_qp_offset,bframes,b_pyramid,b_adapt,direct,weightb,open_gop,weightp,scenecut,rc_lookahead,mbtree,qpmax,aq-mode,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs,ssim,ssimdb
123,1,3,1:0:0,0x3:0x113,hex,11,1,16,0,0,1,0,16,2,1,auto,1,0,2,40,40,1,69,1,5332175,63.71, 1.89, 0:07.72, 849, 600 , 84.65 , 2130.74
124,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,0,50,0,69,0,6262587,51.19, 1.91, 0:03.69, 1437, 600 , 195.08 , 2502.53
125,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,30,0,69,0,6295815,50.50, 2.06, 0:03.63, 1444, 600 , 199.64 , 2515.81
126,1,3,0:0:0,0x3:0x3,hex,7,1,16,1,0,0,-2,16,2,1,auto,1,0,2,0,50,0,69,0,6860108,58.24, 1.67, 0:03.82, 1566, 600 , 191.33 , 2741.30
127,1,5,1:0:0,0x3:0x113,dia,4,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,5484863,33.08, 2.01, 0:03.49, 1004, 600 , 210.54 , 2191.75
128,1,5,0:0:0,0x3:0x113,dia,4,1,16,1,1,1,-2,3,2,1,spatial,1,0,2,40,40,1,69,1,5714112,37.86, 1.70, 0:03.57, 1106, 600 , 204.68 , 2283.36
129,0,5,0:0:0,0x3:0x3,dia,4,1,24,1,0,1,-2,3,2,1,spatial,1,0,2,40,40,1,69,1,6589192,39.56, 1.78, 0:03.61, 1142, 600 , 200.89 , 2633.04
130,1,5,0:0:0,0x3:0x113,dia,4,1,16,0,1,1,-2,3,2,1,spatial,1,0,2,40,20,0,69,1,8264973,39.24, 1.76, 0:02.94, 1393, 600 , 260.28 , 3302.69
13,0,1,1:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,19312380,10.77, 1.63, 0:02.14, 579, 600 , 393.71 , 7717.24
131,1,5,0:0:0,0x3:0x3,dia,4,0,16,1,1,0,-2,3,2,1,spatial,1,0,2,40,20,0,69,1,8989775,42.80, 1.59, 0:02.69, 1648, 600 , 282.48 , 3592.32
132,1,7,0:0:0,0x3:0x113,dia,4,1,16,1,1,0,-2,3,2,1,spatial,1,0,2,40,20,0,69,1,8919265,48.23, 1.69, 0:02.80, 1778, 600 , 266.10 , 3564.14
133,1,5,0:0:0,0x3:0x113,dia,4,1,16,1,1,0,-2,3,2,1,auto,1,0,2,40,20,0,69,1,8708157,39.14, 1.79, 0:02.83, 1443, 600 , 274.90 , 3479.78
134,1,3,1:0:0,0x3:0x113,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,None,1,69,1,6204894,52.58, 1.61, 0:04.17, 1297, 600 , 169.91 , 2479.48
135,1,3,1:0:0,0x3:0x113,hex,11,1,16,1,1,1,-2,0,None,None,None,None,None,0,0,None,0,69,1,11119095,50.79, 1.25, 0:04.39, 1183, 600 , 158.90 , 4443.20
136,1,5,0:0:0,0x3:0x113,hex,7,1,16,1,1,1,0,0,None,None,None,None,None,0,0,None,1,69,0,7063747,37.65, 1.53, 0:03.29, 1188, 600 , 225.29 , 2822.68
137,1,3,1:0:0,0x3:0x113,hex,6,1,16,1,1,1,-2,0,None,None,None,None,None,0,0,None,0,69,1,11015374,41.63, 1.32, 0:03.36, 1277, 600 , 219.80 , 4401.75
138,0,5,0:0:0,0x113:0x113,tesa,10,0,24,2,1,0,-2,3,2,1,spatial,1,0,2,40,50,1,69,1,6475624,224.56, 1.89, 0:13.04, 1735, 600 , 48.43 , 2587.66
139,1,16,0:0:0,0x113:0x113,tesa,10,1,24,2,0,1,-2,3,2,1,spatial,1,0,2,40,50,1,69,0,5585739,417.42, 1.84, 0:19.48, 2152, 600 , 31.84 , 2232.06
140,1,16,1:0:0,0x113:0x113,hex,10,1,24,2,1,1,-2,8,2,1,spatial,1,0,2,40,30,1,69,0,5324934,137.80, 2.00, 0:08.30, 1682, 600 , 78.28 , 2127.85
14,0,1,0:0:0,0:0,dia,0,1,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,19381375,11.26, 1.20, 0:02.16, 576, 600 , 391.06 , 7744.81
141,1,16,0:0:0,0x113:0x113,hex,10,1,24,1,1,0,-2,3,2,1,spatial,1,0,2,None,50,1,69,0,6462861,135.79, 1.80, 0:07.63, 1803, 600 , 86.22 , 2582.56
