,configurationID,cabac,ref,deblock,analyse,me,subme,mixed_ref,me_range,trellis,8x8dct,fast_pskip,chroma_qp_offset,bframes,b_pyramid,b_adapt,direct,weightb,open_gop,weightp,scenecut,rc_lookahead,mbtree,qpmax,aq-mode,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs
0,1,0,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,13820878,4.52,0.77, 0:01.23,429,600,662.44,5528.35
1,101,1,2,1:0:0,0x3:0x113,hex,6,1,16,1,1,1,0,8,2,1,spatial,1,0,1,0,60,1,69,1,5118295,14.97,0.9, 0:02.20,720,600,325.33,2047.32
2,102,1,2,1:0:0,0x3:0x113,hex,6,1,16,1,1,1,0,8,2,1,auto,1,0,1,0,10,1,69,0,5981686,13.12,1.03, 0:01.84,767,600,400.19,2392.67
3,103,1,2,0:0:0,0x3:0x3,umh,6,1,16,1,1,1,0,8,2,1,spatial,1,0,1,0,10,1,69,0,5854940,15.18,0.95, 0:01.85,870,600,405.13,2341.98
4,104,1,16,1:0:0,0x3:0x113,hex,6,1,24,1,1,1,-2,3,2,1,auto,1,0,1,40,30,0,69,1,5032749,20.7,1.07, 0:02.47,881,600,280.17,2013.1
5,105,1,7,1:0:0,0x3:0x113,dia,6,1,24,1,1,1,-2,3,2,1,spatial,1,0,1,40,30,0,69,1,5084092,15.47,0.88, 0:01.81,903,600,412.97,2033.64
6,106,0,5,1:0:0,0x3:0x113,tesa,0,1,16,1,1,1,-2,3,2,1,auto,1,0,1,40,30,1,69,1,5461730,10.82,1.1, 0:02.18,547,600,332.77,2184.69
7,107,0,5,1:0:0,0x3:0x3,umh,0,1,16,1,1,0,-2,3,2,1,auto,1,0,1,40,30,1,69,1,5525107,12.89,1.07, 0:02.28,610,600,315.4,2210.04
8,108,1,2,0:0:0,0x113:0x113,hex,6,1,24,0,1,1,-2,3,2,1,auto,1,0,1,40,30,1,69,1,4809003,10.81,0.98, 0:01.76,667,600,427.29,1923.6
9,109,1,2,0:0:0,0x113:0x113,hex,6,1,16,1,0,0,-2,3,2,1,auto,1,0,1,40,30,1,69,1,4792901,12.17,1.07, 0:01.90,695,600,387.74,1917.16
10,110,1,2,0:0:0,0x113:0x113,hex,6,1,24,1,0,1,-2,3,2,1,auto,1,0,1,40,30,1,69,0,6615862,12.66,1.0, 0:01.99,686,600,366.49,2646.34
11,11,0,1,1:0:0,0:0,dia,2,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,12378864,6.86,0.85, 0:01.26,612,600,658.17,4951.55
12,111,1,2,0:0:0,0x113:0x113,hex,10,1,24,1,1,1,0,3,2,1,auto,1,0,2,40,30,0,69,1,5154442,16.38,0.92, 0:02.00,864,600,367.69,2061.78
13,112,1,3,1:0:0,0x3:0x113,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,50,1,69,1,4915115,16.62,0.95, 0:02.26,775,600,318.92,1966.05
14,113,1,3,1:0:0,0x3:0x113,umh,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,4773801,18.5,1.21, 0:02.30,855,600,310.15,1909.52
15,114,1,3,1:0:0,0x3:0x113,hex,7,1,16,0,1,1,-2,3,2,1,spatial,1,0,2,40,40,1,69,1,4894099,14.07,0.99, 0:01.92,781,600,386.28,1957.64
16,115,1,7,1:0:0,0x3:0x113,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,0,6625948,18.78,1.07, 0:02.25,881,600,321.68,2650.38
17,116,1,3,1:0:0,0x3:0x113,hex,10,1,16,1,1,1,0,3,2,1,auto,1,0,1,40,40,1,69,1,4973569,16.55,0.86, 0:02.35,740,600,295.83,1989.43
18,117,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,4897174,16.01,1.05, 0:02.00,852,600,359.16,1958.87
19,118,0,3,1:0:0,0x3:0x3,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,5209260,18.17,1.21, 0:02.40,807,600,297.6,2083.7
20,119,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,40,1,69,1,4762164,15.7,0.99, 0:01.98,842,600,370.21,1904.87
21,120,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,30,1,69,1,4654897,16.78,1.17, 0:02.10,851,600,343.87,1861.96
22,12,0,1,1:0:0,0:0,dia,2,0,24,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,12378864,6.65,0.97, 0:01.29,589,600,642.26,4951.55
23,121,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,spatial,1,0,2,40,40,1,69,0,6507839,16.18,0.9, 0:02.07,824,600,351.43,2603.14
24,122,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,1,40,40,1,69,1,4755044,16.3,1.02, 0:02.09,826,600,342.95,1902.02
25,123,1,3,1:0:0,0x3:0x113,hex,11,1,16,0,0,1,0,16,2,1,auto,1,0,2,40,40,1,69,1,4867651,15.72,0.93, 0:02.65,627,600,262.04,1947.06
26,124,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,0,50,0,69,0,5341028,16.12,1.01, 0:01.85,925,600,402.46,2136.41
27,125,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,30,0,69,0,5214434,15.62,1.08, 0:01.81,921,600,413.41,2085.77
28,126,1,3,0:0:0,0x3:0x3,hex,7,1,16,1,0,0,-2,16,2,1,auto,1,0,2,0,50,0,69,0,5366113,17.89,1.11, 0:01.92,987,600,387.38,2146.45
