configurationID,cabac,ref,deblock,analyse,me,subme,mixed_ref,me_range,trellis,8x8dct,fast_pskip,chroma_qp_offset,bframes,b_pyramid,b_adapt,direct,weightb,open_gop,weightp,scenecut,rc_lookahead,mbtree,qpmax,aq-mode,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs,ssim,ssimdb
119,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,40,1,69,1,7395298,19.64, 1.07, 0:03.26, 634, 499 , 170.26 , 2964.05
120,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,30,1,69,1,7386133,18.72, 1.11, 0:02.88, 687, 499 , 195.76 , 2960.37
12,0,1,1:0:0,0:0,dia,2,0,24,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,11114330,5.77, 0.70, 0:01.12, 573, 499 , 616.76 , 4454.64
121,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,spatial,1,0,2,40,40,1,69,0,7708856,18.17, 1.02, 0:03.44, 557, 499 , 160.75 , 3089.72
122,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,1,40,40,1,69,1,7393320,18.48, 1.08, 0:03.17, 616, 499 , 175.16 , 2963.25
123,1,3,1:0:0,0x3:0x113,hex,11,1,16,0,0,1,0,16,2,1,auto,1,0,2,40,40,1,69,1,7442740,21.74, 1.08, 0:05.11, 446, 499 , 104.48 , 2983.06
124,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,0,50,0,69,0,8930082,17.27, 1.14, 0:02.47, 744, 499 , 232.69 , 3579.19
125,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,30,0,69,0,8888200,17.70, 1.08, 0:02.58, 727, 499 , 222.61 , 3562.40
126,1,3,0:0:0,0x3:0x3,hex,7,1,16,1,0,0,-2,16,2,1,auto,1,0,2,0,50,0,69,0,8996297,18.06, 1.04, 0:02.58, 739, 499 , 218.12 , 3605.73
127,1,5,1:0:0,0x3:0x113,dia,4,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,7168413,13.33, 0.88, 0:01.79, 793, 499 , 343.82 , 2873.11
128,1,5,0:0:0,0x3:0x113,dia,4,1,16,1,1,1,-2,3,2,1,spatial,1,0,2,40,40,1,69,1,7192973,14.04, 0.80, 0:01.86, 795, 499 , 328.93 , 2882.96
129,0,5,0:0:0,0x3:0x3,dia,4,1,24,1,0,1,-2,3,2,1,spatial,1,0,2,40,40,1,69,1,8557630,14.40, 0.86, 0:01.70, 895, 499 , 365.54 , 3429.91
130,1,5,0:0:0,0x3:0x113,dia,4,1,16,0,1,1,-2,3,2,1,spatial,1,0,2,40,20,0,69,1,8712735,12.05, 0.84, 0:01.35, 950, 499 , 489.26 , 3492.08
13,0,1,1:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,14169514,3.86, 0.74, 0:01.13, 406, 499 , 623.36 , 5679.16
131,1,5,0:0:0,0x3:0x3,dia,4,0,16,1,1,0,-2,3,2,1,spatial,1,0,2,40,20,0,69,1,8892732,15.08, 0.75, 0:01.43, 1104, 499 , 458.80 , 3564.22
132,1,7,0:0:0,0x3:0x113,dia,4,1,16,1,1,0,-2,3,2,1,spatial,1,0,2,40,20,0,69,1,8871313,15.13, 0.95, 0:01.43, 1119, 499 , 453.18 , 3555.64
133,1,5,0:0:0,0x3:0x113,dia,4,1,16,1,1,0,-2,3,2,1,auto,1,0,2,40,20,0,69,1,8876749,14.06, 0.81, 0:01.41, 1055, 499 , 469.21 , 3557.82
134,1,3,1:0:0,0x3:0x113,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,None,1,69,1,7287681,17.21, 1.01, 0:02.50, 728, 499 , 230.20 , 2920.91
135,1,3,1:0:0,0x3:0x113,hex,11,1,16,1,1,1,-2,0,None,None,None,None,None,0,0,None,0,69,1,9159199,17.48, 0.83, 0:02.33, 784, 499 , 250.26 , 3671.02
136,1,5,0:0:0,0x3:0x113,hex,7,1,16,1,1,1,0,0,None,None,None,None,None,0,0,None,1,69,0,7606859,16.57, 0.73, 0:02.17, 794, 499 , 263.47 , 3048.84
137,1,3,1:0:0,0x3:0x113,hex,6,1,16,1,1,1,-2,0,None,None,None,None,None,0,0,None,0,69,1,9078991,16.10, 0.81, 0:02.01, 838, 499 , 287.57 , 3638.87
138,0,5,0:0:0,0x113:0x113,tesa,10,0,24,2,1,0,-2,3,2,1,spatial,1,0,2,40,50,1,69,1,7614693,96.93, 1.16, 0:07.61, 1288, 499 , 68.74 , 3051.98
139,1,16,0:0:0,0x113:0x113,tesa,10,1,24,2,0,1,-2,3,2,1,spatial,1,0,2,40,50,1,69,0,7114041,130.73, 0.89, 0:09.62, 1367, 499 , 53.84 , 2851.32
140,1,16,1:0:0,0x113:0x113,hex,10,1,24,2,1,1,-2,8,2,1,spatial,1,0,2,40,30,1,69,0,7303004,46.83, 0.97, 0:04.09, 1166, 499 , 132.69 , 2927.06
14,0,1,0:0:0,0:0,dia,0,1,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,14176858,3.71, 0.81, 0:01.11, 405, 499 , 632.81 , 5682.11
141,1,16,0:0:0,0x113:0x113,hex,10,1,24,1,1,0,-2,3,2,1,spatial,1,0,2,None,50,1,69,0,7636845,29.49, 0.81, 0:03.36, 899, 499 , 164.96 , 3060.86
142,1,16,0:0:0,0x113:0x113,hex,11,0,24,2,0,1,-2,0,None,None,None,None,None,0,0,None,0,69,1,8088772,51.40, 1.37, 0:06.18, 853, 499 , 85.09 , 3241.99
143,1,16,0:0:0,0x113:0x113,hex,10,1,24,2,1,1,-2,0,None,None,None,None,None,0,0,None,1,69,0,7213318,44.05, 1.24, 0:05.90, 767, 499 , 89.60 , 2891.11
144,0,8,0:0:0,0x113:0x113,umh,10,1,24,2,0,1,-2,0,None,None,None,None,None,0,0,None,0,69,1,9381178,73.87, 1.17, 0:09.76, 768, 499 , 52.93 , 3759.99
145,0,5,1:0:0,0x3:0x113,hex,8,1,16,2,1,1,0,3,2,1,spatial,1,0,2,40,50,1,69,1,8520408,34.53, 1.06, 0:03.43, 1035, 499 , 161.33 , 3414.99
146,1,5,1:0:0,0x113:0x113,hex,8,1,16,2,1,1,0,3,2,1,spatial,1,0,2,40,50,1,69,1,7148136,26.83, 1.00, 0:02.91, 955, 499 , 194.86 , 2864.98
147,0,1,0:0:0,0x3:0x113,hex,8,1,16,1,1,1,0,3,2,1,spatial,1,0,2,40,50,1,69,0,8936242,15.39, 0.95, 0:02.41, 675, 499 , 234.88 , 3581.66
148,0,3,0:0:0,0:0,hex,8,1,16,2,1,1,0,3,2,1,spatial,1,0,2,40,20,0,69,0,10618844,39.60, 0.98, 0:03.43, 1181, 499 , 159.21 , 4256.05
149,0,3,1:0:0,0x3:0x113,hex,8,1,16,2,1,0,0,3,2,1,spatial,1,0,2,40,40,0,69,0,10636485,38.60, 0.94, 0:03.39, 1165, 499 , 161.48 , 4263.12
150,1,3,1:0:0,0x3:0x113,hex,8,1,16,1,1,0,0,3,2,1,spatial,1,0,2,40,60,0,69,1,8712162,15.83, 0.67, 0:01.44, 1142, 499 , 437.70 , 3491.85
15,0,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,auto,None,None,0,0,None,0,69,0,14176858,3.93, 0.74, 0:01.12, 416, 499 , 628.28 , 5682.11
