configurationID,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs
149,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,0,1214766,15.25, 0.32, 0:02.93, 530, 600 , 213.90 , 485.42
150,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,18965009,101.95, 1.44, 0:11.08, 933, 480 , 45.36 , 7578.42
15,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,None,2,None,None,None,0,None,60,0,69,1,4152672,32.28, 0.71, 0:03.73, 884, 499 , 146.77 , 1664.40
151,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,1954210,10.94, 0.26, 0:02.38, 470, 599 , 268.91 , 782.99
152,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,1932845,13.20, 0.33, 0:02.55, 531, 500 , 206.50 , 773.14
153,0,8,1:0:0,0x3:0x113,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,None,60,0,69,1,28147909,212.90, 2.20, 0:09.11, 2359, 600 , 71.07 , 11259.16
154,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,2098672,16.74, 0.30, 0:03.79, 449, 459 , 124.56 , 840.46
155,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,2133699,11.97, 0.35, 0:02.32, 529, 500 , 227.65 , 853.48
156,0,8,1:0:0,0x3:0x113,umh,4,0,24,2,1,1,0,8,1,2,None,None,None,0,0,20,1,69,1,88412677,296.34, 7.62, 0:27.24, 1115, 1199 , 46.10 , 35359.21
157,0,8,1:0:0,0x3:0x113,umh,9,0,24,2,1,1,0,0,1,2,None,None,None,0,0,60,1,69,1,51279051,292.98, 3.09, 0:23.02, 1285, 1179 , 53.70 , 20529.02
158,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,14731890,68.26, 1.55, 0:07.94, 879, 479 , 64.76 , 5899.16
159,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,50358946,174.97, 17.32, 0:23.73, 810, 600 , 26.05 , 20123.46
160,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,None,2,None,None,None,0,None,60,0,69,0,1847596,46.98, 16.11, 0:19.27, 327, 479 , 26.17 , 739.84
16,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,3330721,19.98, 0.42, 0:03.24, 628, 600 , 194.24 , 1332.29
161,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,3029331,30.88, 2.25, 0:05.08, 651, 600 , 126.83 , 1210.52
162,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,3656437,47.69, 13.53, 0:13.85, 441, 599 , 45.34 , 1463.55
163,0,8,1:0:0,0x3:0x113,umh,4,0,24,2,1,1,0,8,1,2,None,None,None,0,0,20,1,69,1,4498596,18.07, 0.66, 0:02.95, 633, 576 , 206.46 , 1543.89
164,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,None,2,None,None,None,0,None,60,0,69,1,10976837,123.69, 21.27, 0:21.01, 689, 958 , 47.84 , 7155.98
165,0,8,1:0:0,0x3:0x133,umh,9,0,16,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,54107530,747.91, 106.88, 1:20.42, 1062, 1200 , 15.89 , 21643.01
166,0,8,1:0:0,0x3:0x133,umh,4,0,24,0,1,1,0,0,1,2,None,None,None,0,0,20,1,69,1,12436258,15.57, 0.36, 0:03.01, 527, 499 , 172.98 , 4984.47
167,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,7609863,50.25, 0.92, 0:07.26, 704, 599 , 86.77 , 3045.98
168,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,6311326,17.55, 0.41, 0:03.41, 526, 500 , 152.69 , 2524.53
169,0,8,1:0:0,0x3:0x113,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,47477211,250.80, 3.99, 0:18.05, 1411, 499 , 28.45 , 19028.94
170,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,4618457,20.75, 0.55, 0:03.29, 646, 500 , 160.07 , 1847.38
17,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,5287351,31.38, 0.59, 0:04.59, 695, 599 , 135.59 , 2116.35
171,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,None,2,None,None,None,0,0,60,0,69,1,13569726,64.10, 1.15, 0:05.83, 1117, 499 , 92.34 , 5438.77
172,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,None,2,None,None,None,0,None,60,0,69,0,445748,16.16, 1.28, 0:02.55, 683, 935 , 455.17 , 178.70
173,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,None,2,None,None,None,0,None,60,0,69,1,2161225,16.67, 0.51, 0:03.27, 525, 500 , 161.40 , 855.71
174,0,8,1:0:0,0x3:0x113,umh,4,0,24,2,1,1,0,8,1,2,None,None,None,0,0,20,1,69,1,56506396,191.19, 5.37, 0:16.06, 1223, 960 , 62.24 , 22602.56
175,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,1,69,1,33846116,164.82, 3.03, 0:16.00, 1048, 479 , 32.46 , 13553.16
176,0,8,1:0:0,0x3:0x113,umh,4,0,24,2,1,0,0,0,1,2,None,None,None,0,40,20,0,69,1,95201,1.21, 0.38, 0:00.65, 245, 7 , 16.43 , 6528.05
177,0,8,1:0:0,0x3:0x133,umh,9,0,16,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,46520394,746.85, 111.50, 2:20.36, 611, 1198 , 9.53 , 18620.60
178,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,None,2,None,None,None,0,0,60,0,69,1,4739294,30.80, 0.72, 0:05.06, 622, 599 , 123.18 , 1896.99
179,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,1515735,31.91, 5.68, 0:07.41, 506, 599 , 89.46 , 606.70
180,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,None,2,None,None,None,0,None,60,0,69,0,341653,10.04, 0.80, 0:02.14, 505, 600 , 341.64 , 136.66
18,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,3273315,28.76, 0.91, 0:04.38, 677, 599 , 148.98 , 1310.20
181,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,1,69,1,28655824,164.55, 1.59, 0:17.15, 968, 1199 , 72.20 , 11471.89
182,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,1860756,11.57, 0.24, 0:02.49, 474, 600 , 257.11 , 743.56
183,0,8,1:0:0,0x3:0x133,umh,4,0,24,0,1,1,0,0,1,2,None,None,None,0,0,20,0,69,1,50776869,80.76, 2.17, 0:04.19, 1978, 240 , 61.96 , 20363.22
184,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,None,60,0,69,1,5346408,21.35, 0.48, 0:03.13, 696, 599 , 202.16 , 2139.99
185,0,8,1:0:0,0x3:0x133,umh,9,0,16,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,3912556,23.85, 0.81, 0:04.49, 548, 479 , 114.52 , 1566.72
186,0,8,1:0:0,0x3:0x113,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,None,60,0,69,1,18812877,135.23, 1.66, 0:09.07, 1509, 600 , 70.82 , 7517.63
187,0,8,1:0:0,0x3:0x113,umh,4,0,24,0,1,1,0,8,1,2,None,None,None,0,0,20,1,69,1,40584212,137.00, 3.43, 0:12.39, 1132, 500 , 42.13 , 16233.68
188,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,None,2,None,None,None,0,None,60,0,69,1,1739917,24.60, 0.75, 0:04.14, 611, 599 , 158.37 , 696.43
189,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,None,2,None,None,None,0,None,60,0,69,0,5283328,38.09, 1.12, 0:05.49, 713, 1000 , 202.82 , 2113.33
190,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,2655917,18.11, 0.42, 0:03.88, 477, 485 , 130.34 , 1088.48
19,0,8,1:0:0,0x3:0x113,umh,9,0,16,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,738952,10.07, 0.24, 0:01.62, 634, 499 , 332.43 , 296.17
191,0,8,1:0:0,0x3:0x113,umh,4,0,24,0,1,1,0,8,1,2,None,None,None,0,0,20,1,69,1,59471265,184.26, 8.83, 0:20.86, 925, 1197 , 60.59 , 23792.08
192,0,8,1:0:0,0x3:0x133,umh,4,0,24,2,1,1,0,8,1,2,None,None,None,0,0,60,0,69,1,34308544,142.34, 10.85, 0:17.49, 875, 1199 , 73.68 , 13734.86
193,0,8,1:0:0,0x3:0x133,umh,4,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,1,69,1,16097282,44.72, 1.13, 0:06.51, 703, 600 , 97.94 , 6432.48
194,0,8,1:0:0,0x3:0x113,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,22494680,120.97, 1.86, 0:10.33, 1188, 600 , 62.08 , 8988.88
195,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,5616171,48.02, 0.81, 0:07.27, 671, 600 , 86.44 , 2244.22
196,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,48720793,284.06, 3.53, 0:24.43, 1177, 1198 , 51.66 , 19501.35
197,0,8,1:0:0,0x3:0x113,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,29536548,198.58, 1.72, 0:14.19, 1410, 500 , 36.70 , 11814.62
198,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,32880019,208.05, 1.97, 0:15.80, 1328, 599 , 39.57 , 13160.80
199,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,4361253,22.98, 0.32, 0:03.91, 595, 499 , 132.10 , 1748.00
200,0,8,1:0:0,0x3:0x133,umh,9,0,16,2,1,0,0,0,None,2,None,None,None,0,0,60,0,69,1,656815,8.19, 0.32, 0:01.82, 468, 600 , 358.51 , 262.73
20,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,8368146,54.35, 0.85, 0:06.70, 823, 599 , 94.02 , 3349.50
2,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,7939090,42.98, 0.67, 0:05.16, 844, 479 , 98.18 , 3182.27
201,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,1167163,10.99, 0.28, 0:02.17, 518, 600 , 292.46 , 466.87
202,0,8,1:0:0,0x3:0x133,umh,4,0,24,2,1,1,0,8,1,2,None,None,None,0,0,20,1,69,1,5067086,23.12, 0.54, 0:03.48, 679, 599 , 179.56 , 2028.19
203,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,None,60,0,69,1,13540711,34.18, 0.30, 0:04.58, 751, 599 , 134.76 , 5419.91
204,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,1615773,11.37, 0.28, 0:02.42, 479, 599 , 259.14 , 647.39
205,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,None,2,None,None,None,0,None,60,0,69,1,358309,5.03, 0.25, 0:01.18, 447, 600 , 569.41 , 143.32
206,0,8,1:0:0,0x3:0x113,umh,9,0,16,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,5605730,40.47, 0.76, 0:05.14, 802, 600 , 124.63 , 2240.05
207,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,None,2,None,None,None,0,None,60,0,69,1,1952652,13.04, 0.23, 0:01.90, 695, 300 , 168.55 , 788.04
208,0,8,1:0:0,0x3:0x113,umh,9,0,16,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,17515609,220.88, 19.10, 0:37.75, 635, 1199 , 33.97 , 7012.09
209,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,2251976,16.35, 0.41, 0:03.87, 432, 600 , 159.71 , 900.79
210,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,151355475,870.91, 96.60, 1:04.66, 1496, 599 , 9.61 , 60582.68
21,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,None,2,None,None,None,0,0,60,0,69,1,1144163,10.12, 0.38, 0:02.32, 451, 599 , 277.97 , 457.97
211,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,4497488,45.36, 0.92, 0:05.30, 872, 600 , 122.40 , 1799.00
212,0,8,1:0:0,0x3:0x133,umh,4,0,24,0,1,1,0,0,1,2,None,None,None,0,0,20,1,69,1,52278379,77.57, 1.78, 0:07.88, 1007, 599 , 82.46 , 20925.34
213,0,8,1:0:0,0x3:0x133,umh,9,0,16,2,1,0,0,0,None,2,None,None,None,0,0,60,0,69,0,17062104,445.40, 97.53, 0:48.51, 1119, 451 , 9.81 , 9079.61
214,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,None,60,0,69,1,4106309,23.69, 0.33, 0:05.44, 441, 600 , 113.23 , 1642.52
215,0,8,1:0:0,0x3:0x113,umh,9,0,16,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,48629973,708.26, 121.17, 1:05.87, 1259, 1200 , 19.93 , 19451.99
216,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,1125802,10.72, 0.32, 0:02.53, 436, 600 , 251.20 , 450.32
217,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,42012840,217.12, 2.93, 0:19.81, 1110, 1200 , 64.24 , 16805.14
218,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,None,2,None,None,None,0,0,60,0,69,1,71790541,472.77, 82.96, 0:53.91, 1030, 600 , 11.76 , 28687.53
219,0,8,1:0:0,0x3:0x133,umh,4,0,24,2,1,1,0,8,1,2,None,None,None,0,0,20,1,69,1,19978457,44.65, 1.54, 0:04.13, 1118, 600 , 154.08 , 7983.40
220,0,8,1:0:0,0x3:0x133,umh,9,0,16,2,1,0,0,0,None,2,None,None,None,0,0,60,0,69,1,1520956,13.71, 0.29, 0:02.25, 620, 500 , 237.94 , 608.38
22,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,None,2,None,None,None,0,0,60,0,69,1,1686642,11.39, 0.26, 0:02.31, 504, 600 , 274.73 , 674.66
221,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,None,2,None,None,None,0,None,60,0,69,1,10474933,28.13, 0.43, 0:03.59, 794, 599 , 174.51 , 4192.78
222,0,8,1:0:0,0x3:0x133,umh,9,0,24,2,1,0,0,0,1,2,None,None,None,0,0,60,0,69,1,30731761,340.91, 4.61, 0:30.02, 1150, 1199 , 43.07 , 12302.96
